removed_id,representative_id,cluster_id,score
pep_0169,pep_0023,embcos:pep_0023,1.0
pep_0265,pep_0023,embcos:pep_0023,1.0
pep_0496,pep_0023,embcos:pep_0023,1.0
pep_0913,pep_0023,embcos:pep_0023,0.9989185929298401
pep_0350,pep_0023,embcos:pep_0023,0.9983616471290588
pep_0945,pep_0023,embcos:pep_0023,0.9983616471290588
pep_0219,pep_0023,embcos:pep_0023,0.9980100989341736
pep_0464,pep_0023,embcos:pep_0023,0.9957832098007202
pep_0854,pep_0023,embcos:pep_0023,0.9909237623214722
pep_0667,pep_0023,embcos:pep_0023,0.9891395568847656
pep_0179,pep_0023,embcos:pep_0023,0.9654639959335327
pep_0680,pep_0023,embcos:pep_0023,0.9617663621902466
pep_0849,pep_0023,embcos:pep_0023,0.9569405913352966
pep_0952,pep_0023,embcos:pep_0023,0.9569405913352966
pep_0899,pep_0023,embcos:pep_0023,0.9565359950065613
pep_0325,pep_0023,embcos:pep_0023,0.9556155204772949
pep_0642,pep_0023,embcos:pep_0023,0.9555777907371521
pep_0743,pep_0023,embcos:pep_0023,0.9545953869819641
pep_0238,pep_0023,embcos:pep_0023,0.9544312357902527
pep_0352,pep_0023,embcos:pep_0023,0.9542452096939087
pep_0396,pep_0023,embcos:pep_0023,0.9540732502937317
pep_0916,pep_0023,embcos:pep_0023,0.9526492357254028
pep_0883,pep_0023,embcos:pep_0023,0.9509796500205994
pep_0488,pep_0023,embcos:pep_0023,0.9506713151931763
pep_0651,pep_0076,embcos:pep_0076,0.9608811736106873
pep_0804,pep_0076,embcos:pep_0076,0.9576075077056885
pep_0452,pep_0076,embcos:pep_0076,0.9571428894996643
pep_0414,pep_0076,embcos:pep_0076,0.9563977122306824
pep_0137,pep_0076,embcos:pep_0076,0.9555087685585022
pep_0609,pep_0076,embcos:pep_0076,0.9549921751022339
pep_0287,pep_0076,embcos:pep_0076,0.9526940584182739
pep_0096,pep_0076,embcos:pep_0076,0.951897382736206
pep_0280,pep_0076,embcos:pep_0076,0.951897382736206
pep_0553,pep_0076,embcos:pep_0076,0.951897382736206
pep_0867,pep_0103,embcos:pep_0103,0.9991812109947205
pep_0117,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0205,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0244,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0292,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0392,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0974,pep_0103,embcos:pep_0103,0.9975028038024902
pep_0333,pep_0103,embcos:pep_0103,0.9968833327293396
pep_0737,pep_0103,embcos:pep_0103,0.9959692358970642
pep_0256,pep_0103,embcos:pep_0103,0.9923199415206909
pep_0785,pep_0103,embcos:pep_0103,0.9916201829910278
pep_0729,pep_0103,embcos:pep_0103,0.984675407409668
pep_0505,pep_0103,embcos:pep_0103,0.9655517935752869
pep_0570,pep_0103,embcos:pep_0103,0.96149080991745
pep_0740,pep_0103,embcos:pep_0103,0.9586490988731384
pep_0999,pep_0103,embcos:pep_0103,0.9586490988731384
pep_0236,pep_0103,embcos:pep_0103,0.9573543071746826
pep_0917,pep_0103,embcos:pep_0103,0.9547700881958008
pep_0634,pep_0103,embcos:pep_0103,0.9544312953948975
pep_0599,pep_0103,embcos:pep_0103,0.9535609483718872
pep_0303,pep_0103,embcos:pep_0103,0.9534830451011658
pep_0119,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0170,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0220,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0240,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0291,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0366,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0657,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0995,pep_0103,embcos:pep_0103,0.9517910480499268
pep_0869,pep_0103,embcos:pep_0103,0.9513938426971436
pep_0820,pep_0109,embcos:pep_0109,0.9939393997192383
pep_0433,pep_0109,embcos:pep_0109,0.9871748089790344
pep_0295,pep_0109,embcos:pep_0109,0.9871335029602051
pep_0927,pep_0109,embcos:pep_0109,0.9871335029602051
pep_0910,pep_0109,embcos:pep_0109,0.983259916305542
pep_0872,pep_0109,embcos:pep_0109,0.9805952310562134
pep_0202,pep_0109,embcos:pep_0109,0.9634701609611511
pep_0884,pep_0109,embcos:pep_0109,0.9512851238250732
pep_0699,pep_0123,embcos:pep_0123,0.9624326229095459
pep_0506,pep_0123,embcos:pep_0123,0.9555959701538086
pep_0214,pep_0151,embcos:pep_0151,0.9961059093475342
pep_0840,pep_0317,embcos:pep_0317,0.9946709871292114
pep_0928,pep_0317,embcos:pep_0317,0.9946709871292114
pep_0900,pep_0317,embcos:pep_0317,0.990856409072876
pep_0888,pep_0317,embcos:pep_0317,0.9678559303283691
pep_0955,pep_0475,embcos:pep_0475,1.0
pep_0775,pep_0760,embcos:pep_0760,0.9638746976852417
pep_0960,pep_0801,embcos:pep_0801,0.9999999403953552
